"","Easting","Northing","Height","Population","i1_SVM","i6_SVM","i11_SVM","iv14_SVM","i1_MRF","i6_MRF","i11_MRF","iv14_MRF","i1_Change","i6_Change","i11_Change","iv14_Change","i1_Energy","i6_Energy","i11_Energy","iv14_Energy"
"2559",666938.960388939,132854.439708545,2143.48071289062,1,1,1,1,1,1,1,1,1,0,0,0,0,0.677337699701277,0.760549460719959,0.228080900589641,0.366874844586747
"2560",668955.919886304,132854.439708545,2513.4873046875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.693101258034605,0.851255904840823,0.245006765935455,0.421596440976004
"2561",670972.87938367,132854.439708545,1931.70361328125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.710353968028252,0.962003905193255,0.264203013546353,0.48542711448606
"2562",672989.838881035,132854.439708545,2203.21459960938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.729195876887448,1.07739054444328,0.285812989134581,0.558768822040388
"2563",675006.798378401,132854.439708545,1623.98461914062,1,1,1,1,1,1,1,1,1,0,0,0,0,0.749731195311767,1.19729078127298,0.309968516774884,0.641638981887866
"2564",677023.757875767,132854.439708545,1893.96496582031,1,1,2,1,1,1,1,1,1,0,1,0,0,0.772067614443658,6884.01112579583,0.33678419583185,0.733535124213055
"2565",679040.717373132,132854.439708545,2695.439453125,1,1,2,1,1,1,2,1,1,0,0,0,0,0.796315253150813,6886.14150376756,0.366351598604526,0.83334121817189
"2566",681057.676870498,132854.439708545,2342.0478515625,1,1,2,1,1,1,2,1,1,0,0,0,0,0.822585153656569,3.09919504928814,0.398733777337608,0.935334395580898
"2567",683074.636367863,132854.439708545,2126.75854492188,1,1,2,1,1,1,2,1,1,0,0,0,0,0.850987225036274,2.97875160265304,0.433960512457569,1.04858557908342
"2568",685091.595865229,132854.439708545,2219.32958984375,1,1,2,1,1,1,2,1,1,0,0,0,0,0.881627516265769,2.86485228571779,0.472024704446613,4939.05999354006
"2569",687108.555362595,132854.439708545,1960.71887207031,1,1,2,1,2,1,2,1,2,0,0,0,0,0.914604696750959,2.74548415398847,0.51288022502989,4939.66769761619
"2570",689125.51485996,132854.439708545,996.179748535156,1,1,2,1,2,1,2,1,2,0,0,0,0,0.950005652309067,2.64110435792866,0.556441406606762,1.99657675476008
"2571",691142.474357326,132854.439708545,910.027648925781,1,1,2,1,2,1,2,1,2,0,0,0,0,0.98790018508337,2.5451133603602,0.602584181280302,1.89703023310295
"2572",693159.433854691,132854.439708545,1184.83142089844,1,1,2,1,2,1,2,1,2,0,0,0,0,1.02833493512171,2.45792933881021,0.651148708379575,1.80614725177943
"2573",695176.393352057,132854.439708545,1523.88623046875,1,1,2,1,2,1,2,1,2,0,0,0,0,1.07132678948693,2.37960098316023,0.701943177098524,1.72482180399462
"2574",697193.352849422,132854.439708545,1894.771484375,1,1,2,1,2,1,2,1,2,0,0,0,0,1.1168561652564,2.30988249384277,0.75474835905763,1.64169671896592
"2575",699210.312346788,132854.439708545,2309.046875,1,1,2,1,2,1,2,1,2,0,0,0,0,1.16486061502782,2.24831427181414,0.818233918770916,1.57395679569157
"2576",701227.271844154,132854.439708545,1964.3740234375,1,1,2,1,2,1,2,1,2,0,0,0,0,1.21522921860322,2.19429846429168,0.871318390632117,1.51438054564313
"2577",703244.231341519,132854.439708545,1643.17346191406,1,1,2,1,2,1,2,1,2,0,0,0,0,1.25739178558795,2.14716293449107,0.926216127132217,1.46235687734923
"2578",705261.190838885,132854.439708545,923.431396484375,1,1,2,1,2,1,2,1,2,0,0,0,0,1.31646464181525,2.10621109165818,0.982758492516595,1.41714957836137
"2579",707278.15033625,132854.439708545,1416.82250976562,1,1,2,1,2,1,2,1,2,0,0,0,0,1.37567612299667,2.07075776223699,1.04063479090734,1.37797130410972
"2580",709295.109833616,132854.439708545,2242.798828125,1,1,2,1,2,1,2,1,2,0,0,0,0,1.4350191674343,2.04015287240964,1.09941140809162,1.34403607471292
"2581",711312.069330981,132854.439708545,1449.16125488281,1,1,2,1,2,1,2,1,2,0,0,0,0,1.49448674259729,2.01379538398438,1.15858468038923,1.31459358748601
"2582",713329.028828347,132854.439708545,1276.25122070312,1,1,2,1,2,1,2,1,2,0,0,0,0,1463.67296271944,1.99113998515269,2337.60359718322,1.28894972322279
"2583",715345.988325713,132854.439708545,1656.52661132812,1,1,2,2,2,1,2,2,2,0,0,0,0,4387.52029644576,1.97169875624133,4673.65993116482,1.26647743687238
"2584",717362.947823078,132854.439708545,343.794372558594,1,2,2,2,2,2,2,2,2,0,0,0,0,4387.44664057953,1.9550396069204,1169.02980022909,1.24662144173963
"2585",719379.907320444,132854.439708545,963.405822753906,1,2,2,2,2,2,2,2,2,0,0,0,0,1463.15287834231,1.94078283963766,1.0270864732376,1.22889915450172
"2586",721396.866817809,132854.439708545,2092.36181640625,1,2,2,2,2,2,2,2,2,0,0,0,0,1.21793532560612,1.92859679950594,0.971451829871083,1.21289950064884
"2587",723413.826315175,132854.439708545,1983.55725097656,1,2,2,2,2,2,2,2,2,0,0,0,0,1.16285181889893,1.9181932490808,0.916837794390397,1.19828048802841
"2588",725430.78581254,132854.439708545,2604.19506835938,1,2,2,2,2,2,2,2,2,0,0,0,0,1.11010784293814,1.90932286022431,0.863198948147536,1.18476596616112
"2589",727447.745309906,132854.439708545,1937.77697753906,1,2,2,2,2,2,2,2,2,0,0,0,0,1.06013741622704,1.9017710363526,0.810539386078675,1.17214168890187
"2590",729464.704807272,132854.439708545,965.347229003906,1,2,2,2,2,2,2,2,2,0,0,0,0,1.01327382776557,1.89535415477644,0.772790112416953,1.16025065795177
"2591",731481.664304637,132854.439708545,1859.38000488281,1,2,2,2,2,2,2,2,2,0,0,0,0,0.969742345049639,1.88991623846158,0.729255841479824,1.14898770672194
"2592",733498.623802003,132854.439708545,1889.40881347656,1,2,2,2,2,2,2,2,2,0,0,0,0,0.929670548911357,1.88532601875982,0.688659515856306,1.1382933469649
"2593",735515.583299368,132854.439708545,935.887756347656,1,2,2,2,2,2,2,2,2,0,0,0,0,0.893108922235176,1.88147432678663,0.651144724845126,1.12814700359505
"2594",737532.542796734,132854.439708545,996.79931640625,1,2,2,2,2,2,2,2,2,0,0,0,0,0.860054189131483,1.87827174416389,0.616821654417918,1.11855986925901
"2595",739549.5022941,132854.439708545,1849.4345703125,1,2,2,2,2,2,2,2,2,0,0,0,0,0.819257870978053,1.87564644822173,0.585768395234647,1.10956769009976
"2630",580209.702002219,134870.05143329,1751.08520507812,1,1,1,1,1,1,1,1,1,0,0,0,0,0.663931224674712,0.395361611568484,0.211899294628056,0.266752137608352
"2631",582226.661499585,134870.05143329,1905.900390625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.649046593492767,0.345046228613019,0.1994845831464,0.241413251426368
"2632",584243.62099695,134870.05143329,1378.84924316406,1,1,1,1,1,1,1,1,1,0,0,0,0,0.635618056603144,0.301645870417206,0.189097314082339,0.220412058546626
"2633",586260.580494316,134870.05143329,1947.90270996094,1,1,1,1,1,1,1,1,1,0,0,0,0,0.623583707514944,0.264755085337478,0.180549429627288,0.203298172184077
"2634",588277.539991681,134870.05143329,1861.45715332031,1,1,1,1,1,1,1,1,1,0,0,0,0,0.612872863921512,0.233920288241954,0.173659761176286,0.189648268025382
"2635",590294.499489047,134870.05143329,2626.4365234375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.603408465534673,0.208662677549146,0.168255565136992,0.179073186863741
"2636",592311.458986412,134870.05143329,2070.03198242188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.595109145053862,0.188493856080683,0.164172523786037,0.171218731484335
"2637",594328.418483778,134870.05143329,2692.36743164062,1,1,1,1,1,1,1,1,1,0,0,0,0,0.587890983821088,0.172925261243917,0.161253681689325,0.165762081208357
"2638",596345.377981144,134870.05143329,2661.71875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.581668987823319,0.161472725477665,0.159347776067685,0.162405442717729
"2639",598362.337478509,134870.05143329,2270.65869140625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.576358333427095,0.153657594485503,0.158307393714984,0.160868262700328
"2640",600379.296975875,134870.05143329,2601.08081054688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.571875436985089,0.149005866559674,0.157987351683225,0.16087912307035
"2641",602396.25647324,134870.05143329,2496.94995117188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.568138900010498,0.147046772673535,0.158243651100166,0.162168321683205
"2642",604413.215970606,134870.05143329,2630.93603515625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.565070373789615,0.147312085491597,0.158933286604396,0.164462071937543
"2643",606430.175467971,134870.05143329,2278.02075195312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.562595375844174,0.149337224338316,0.159915101568238,0.167479178548048
"2644",608447.134965337,134870.05143329,2441.26879882812,1,1,1,1,1,1,1,1,1,0,0,0,0,0.560644077219146,0.152664916071219,0.161051759312401,0.170930907033522
"2645",610464.094462703,134870.05143329,2650.90283203125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.55915206572066,0.156851790421211,0.162212758059058,0.174524515977488
"2646",612481.053960068,134870.05143329,1663.72253417969,1,1,1,1,1,1,1,1,1,0,0,0,0,0.558061077408816,0.161477857828793,0.163278266315515,0.177970545532238
"2647",614498.013457434,134870.05143329,1693.15197753906,1,1,1,1,1,1,1,1,1,0,0,0,0,0.557319678135123,0.166158379139272,0.16414341708172,0.180993473283484
"2648",616514.972954799,134870.05143329,2253.16796875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.556883869720121,0.170557243089525,0.164722598523678,0.183344821895382
"2649",618531.932452165,134870.05143329,2349.82958984375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.556717592156437,0.174400675844413,0.164953237819663,0.184817327144437
"2650",620548.89194953,134870.05143329,2737.85498046875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.556793094227916,0.177489964645564,0.164798607235151,0.185258456395389
"2651",622565.851446896,134870.05143329,2389.20922851562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.55709114992043,0.179711912948337,0.164249287163244,0.184581495510221
"2652",624582.810944262,134870.05143329,1210.06225585938,3,1,1,1,1,1,1,1,1,0,0,0,0,0.557601106282668,0.181045958808822,0.163323085137633,0.1827726427965
"2653",626599.770441627,134870.05143329,2685.33813476562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.558320758934002,0.18156725559287,0.162063405660897,0.179893049408241
"2654",628616.729938993,134870.05143329,2683.1640625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.559256062948758,0.181445484363899,0.160536259581985,0.176075454023183
"2655",630633.689436358,134870.05143329,1888.70788574219,1,1,1,1,1,1,1,1,1,0,0,0,0,0.560420698059139,0.180939674474148,0.15882626117891,0.171515855392398
"2656",632650.648933724,134870.05143329,2671.24584960938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.561835516822158,0.180389780484881,0.15703206159014,0.166461405305771
"2657",634667.60843109,134870.05143329,2311.62377929688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.563527911666839,0.180206131343957,0.15526169716331,0.161196249651076
"2658",636684.567928455,134870.05143329,2631.07568359375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.56553114101707,0.180858077865754,0.153628293223902,0.156027299465197
"2659",638701.527425821,134870.05143329,2381.38598632812,1,1,1,1,1,1,1,1,1,0,0,0,0,0.567883655808426,0.182863185653236,0.152246472340066,0.151271845385315
"2660",640718.486923186,134870.05143329,1903.38061523438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.570628465884854,0.186778148284096,0.15122969335548,0.147248579576564
"2661",642735.446420552,134870.05143329,1458.80944824219,1,1,1,1,1,1,1,1,1,0,0,0,0,0.573812581458558,0.193192251387287,0.150688616894086,0.144273060483703
"2662",644752.405917917,134870.05143329,1834.75048828125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.577486558701859,0.202723742868768,0.150730474856852,0.14265807571518
"2663",646769.365415283,134870.05143329,1034.232421875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.581704171323782,0.216018907097748,0.151459329028712,0.142718842110829
"2664",648786.324912649,134870.05143329,1067.80236816406,1,1,1,1,1,1,1,1,1,0,0,0,0,0.586522222320048,0.233753047425246,0.152977042915284,0.144782599554305
"2665",650803.284410014,134870.05143329,1305.79663085938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.592000502487425,0.256631986436838,0.155384760138003,0.149201915478619
"2666",652820.24390738,134870.05143329,1912.36608886719,1,1,1,1,1,1,1,1,1,0,0,0,0,0.598201895088407,0.285392115007554,0.158784676308369,0.156370868964388
"2667",654837.203404745,134870.05143329,1832.90466308594,1,1,1,1,1,1,1,1,1,0,0,0,0,0.605192619365981,0.320796460287456,0.1632819013837,0.166743124607718
"2668",656854.162902111,134870.05143329,1396.33654785156,1,1,1,1,1,1,1,1,1,0,0,0,0,0.613042599385388,0.363623692559558,0.168986228351076,0.180850593316688
"2669",658871.122399476,134870.05143329,1767.88500976562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.621825938726438,0.41464649263644,0.176013645663364,0.19932073053954
"2670",660888.081896842,134870.05143329,2119.087890625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.631621475594531,0.474595492653074,0.184487451574034,0.222889342599765
"2671",662905.041394208,134870.05143329,2676.2333984375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.642513386682667,0.54410568664167,0.194538847315051,0.252403925442203
"2672",664922.000891573,134870.05143329,2717.4677734375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.654591801389793,0.623644567386915,0.206306903980412,0.288810287369894
"2673",666938.960388939,134870.05143329,2059.2041015625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.667953380710687,0.713425447338253,0.219937817489774,0.333113797145422
"2674",668955.919886304,134870.05143329,2467.9853515625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.682701807377046,0.803147848778203,0.235583390169587,0.386308815035262
"2675",670972.87938367,134870.05143329,2522.03686523438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.698948125956093,0.91913133330787,0.25339870904523,0.449277259463307
"2676",672989.838881035,134870.05143329,2964.80444335938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.716810864001378,1.03989258111015,0.273539031437091,0.522662797649732
"2677",675006.798378401,134870.05143329,1949.30334472656,1,1,1,1,1,1,1,1,1,0,0,0,0,0.736415858231157,1.16543701920424,0.29615593750636,0.606720128271569
"2678",677023.757875767,134870.05143329,1668.72045898438,1,1,2,1,1,1,1,1,1,0,1,0,0,0.757895702702552,6883.76301381488,0.321392864179872,0.701140530099034
"2679",679040.717373132,134870.05143329,2608.669921875,1,1,2,1,1,1,2,1,1,0,0,0,0,0.781388727564694,6886.25100627002,0.349380190058469,0.804899607935077
"2680",681057.676870498,134870.05143329,1899.33374023438,1,1,2,1,1,1,2,1,1,0,0,0,0,0.807037404510724,3.11129063905415,0.380230089072217,0.910853253874431
"2681",683074.636367863,134870.05143329,1300.24340820312,1,1,2,1,1,1,2,1,1,0,0,0,0,0.834986055785124,2.98403181882941,0.414031403383495,1.0316727837645
"2682",685091.595865229,134870.05143329,1711.79772949219,1,1,2,1,1,1,2,1,1,0,0,0,0,0.865377718280914,2.86388578812836,0.450844795683752,4938.27273857605
"2683",687108.555362595,134870.05143329,813.394226074219,1,1,2,1,2,1,2,1,2,0,0,0,0,0.898349992741532,2.73863308461898,0.490698422979745,4939.56048445444
"2684",689125.51485996,134870.05143329,1341.99450683594,1,1,2,1,2,1,2,1,2,0,0,0,0,0.934029713791437,2.62917802767189,0.53358432918074,1.99105215612269
"2685",691142.474357326,134870.05143329,1218.98486328125,1,1,2,1,2,1,2,1,2,0,0,0,0,0.972526342257306,2.52895990007828,0.579455690151645,1.88483076573125
"2686",693159.433854691,134870.05143329,645.34423828125,1,1,2,1,2,1,2,1,2,0,0,0,0,1.01392412983454,2.4384094210295,0.62822497531175,1.78836967393222
"2687",695176.393352057,134870.05143329,1768.21337890625,1,1,2,1,2,1,2,1,2,0,0,0,0,1.05827332262234,2.35753080650191,0.679763026633002,1.70259820555651
"2688",697193.352849422,134870.05143329,2177.56030273438,1,1,2,1,2,1,2,1,2,0,0,0,0,1.10558089237832,2.28599533178973,0.733899005480636,1.61424542611153
"2689",699210.312346788,134870.05143329,1964.240234375,1,1,2,1,2,1,2,1,2,0,0,0,0,1.15580143933286,2.22323984386237,0.790421123266161,1.54349822915896
"2690",701227.271844154,134870.05143329,1376.32934570312,1,1,2,1,2,1,2,1,2,0,0,0,0,1.20882897527299,2.16855687351489,0.855805402731858,1.48179476894739
"2691",703244.231341519,134870.05143329,1520.89233398438,1,1,2,1,2,1,2,1,2,0,0,0,0,1.25374746747842,2.1211689665296,0.913565125669403,1.42839077812929
"2692",705261.190838885,134870.05143329,1617.70056152344,1,1,2,1,2,1,2,1,2,0,0,0,0,1.31666980105063,2.08028483264887,0.973600031619939,1.38241200533943
"2693",707278.15033625,134870.05143329,2156.86450195312,1,1,2,1,2,1,2,1,2,0,0,0,0,1.37989299681102,2.04513824441601,1.03557804402547,1.34294220117147
"2694",709295.109833616,134870.05143329,1899.39050292969,1,1,2,1,2,1,2,1,2,0,0,0,0,1.44341293475271,2.01501239025707,1.09897776553657,1.30908273709046
"2695",711312.069330981,134870.05143329,1819.43872070312,1,1,2,1,2,1,2,1,2,0,0,0,0,1.50722496206167,1.98925299267772,1.16315466072223,1.27998917540869
"2696",713329.028828347,134870.05143329,1154.30102539062,1,1,2,1,2,1,2,1,2,0,0,0,0,2925.49269794351,1.96727338281144,3505.17168174593,1.25489107680395
"2697",715345.988325713,134870.05143329,841.247436523438,1,1,2,2,2,2,2,2,2,1,0,0,0,5849.53322790868,1.94855423856226,3505.53993889109,1.23310070920594
"2698",717362.947823078,134870.05143329,290.885833740234,4,2,2,2,2,2,2,2,2,0,0,0,0,1463.43426274543,1.93264009216714,1.0633549116465,1.21401505636175
"2699",719379.907320444,134870.05143329,1255.04174804688,1,2,2,2,2,2,2,2,2,0,0,0,0,1.24404210341387,1.91913413593754,1.00136724551122,1.19711417672501
"2700",721396.866817809,134870.05143329,2009.537109375,1,2,2,2,2,2,2,2,2,0,0,0,0,1.18297744428431,1.90769236727946,0.940412583090897,1.18195780034933
"2701",723413.826315175,134870.05143329,1912.51318359375,1,2,2,2,2,2,2,2,2,0,0,0,0,1.12414526502163,1.89801773362259,0.880413408318591,1.16818116468821
"2702",725430.78581254,134870.05143329,2108.43041992188,1,2,2,2,2,2,2,2,2,0,0,0,0,1.06812818834776,1.88985465787292,0.821303436534645,1.15549048315866
"2703",727447.745309906,134870.05143329,2255.994140625,1,2,2,2,2,2,2,2,2,0,0,0,0,1.01538669719913,1.88298412882342,0.776463461286642,1.14365807924024
"2704",729464.704807272,134870.05143329,1118.31958007812,1,2,2,2,2,2,2,2,2,0,0,0,0,0.966235431864624,1.87721941023907,0.727028594999896,1.1325170568403
"2705",731481.664304637,134870.05143329,2001.92333984375,1,2,2,2,2,2,2,2,2,0,0,0,0,0.92085040855246,1.87240234066468,0.680856511347227,1.12195536404034
"2706",733498.623802003,134870.05143329,1872.51293945312,1,2,2,2,2,2,2,2,2,0,0,0,0,0.879296501470837,1.86840015010615,0.638111159162192,1.11190919117905
"2707",735515.583299368,134870.05143329,1279.09326171875,1,2,2,2,2,2,2,2,2,0,0,0,0,0.841562156861007,1.86510269935415,0.598907176657489,1.10235577644547
"2708",737532.542796734,134870.05143329,574.703979492188,1,2,2,2,2,2,2,2,2,0,0,0,0,0.794878215882386,1.86242004503485,0.563313356768161,1.09330582867609
"2709",739549.5022941,134870.05143329,1412.15417480469,1,2,2,2,2,2,2,2,2,0,0,0,0,0.762536550689215,1.86028024245047,0.531358030558322,1.08479588273888
"2710",741566.461791465,134870.05143329,2008.20166015625,1,2,2,2,2,2,2,2,2,0,0,0,0,0.73401218666525,1.85862731415938,0.503035803974357,1.07688095515166
"2711",743583.421288831,134870.05143329,2267.26928710938,1,2,2,2,2,2,2,2,2,0,0,0,0,0.709257422475009,1.85741933124886,0.478314964700184,1.06962785827761
"2744",580209.702002219,136885.663158034,1964.109375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.657499969509769,0.336025223099667,0.202968876309903,0.247701133953949
"2745",582226.661499585,136885.663158034,1746.11437988281,1,1,1,1,1,1,1,1,1,0,0,0,0,0.642989068446525,0.288966544802664,0.191047905862688,0.223809458474945
"2746",584243.62099695,136885.663158034,1941.06372070312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.629951946383486,0.248852964372775,0.181137542448557,0.20418978731204
"2747",586260.580494316,136885.663158034,1267.01989746094,1,1,1,1,1,1,1,1,1,0,0,0,0,0.618323347645334,0.215220793109995,0.173048720957849,0.188388291193001
"2748",588277.539991681,136885.663158034,1474.30700683594,1,1,1,1,1,1,1,1,1,0,0,0,0,0.608029615564207,0.18757507604417,0.166601092685741,0.175985751432134
"2749",590294.499489047,136885.663158034,2058.466796875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.598991036423176,0.165409402286275,0.16162412296436,0.166602286670716
"2750",592311.458986412,136885.663158034,1585.30578613281,1,1,1,1,1,1,1,1,1,0,0,0,0,0.591123832574769,0.148218196235421,0.157956663453616,0.159896042689493
"2751",594328.418483778,136885.663158034,2160.12329101562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.584341826381356,0.135502790822883,0.155445477769391,0.155557752301317
"2752",596345.377981144,136885.663158034,2333.34790039062,1,1,1,1,1,1,1,1,1,0,0,0,0,0.578557819825377,0.126772758297588,0.153943180725532,0.15330269728675
"2753",598362.337478509,136885.663158034,2301.88330078125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.573684747176147,0.121544090506556,0.153306024518314,0.152861314107244
"2754",600379.296975875,136885.663158034,2430.21630859375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.569636661587405,0.119335854435027,0.153391932675816,0.153969522641349
"2755",602396.25647324,136885.663158034,2842.080078125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.566329612760965,0.119666887329641,0.154059140149516,0.156359803255015
"2756",604413.215970606,136885.663158034,2722.45092773438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.56368246364652,0.122053938102463,0.155165737073249,0.159754051354695
"2757",606430.175467971,136885.663158034,2768.23974609375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.561617681267981,0.126012406138177,0.15657032601412,0.163859231703685
"2758",608447.134965337,136885.663158034,2809.38696289062,1,1,1,1,1,1,1,1,1,0,0,0,0,0.560062121811644,0.131060472945163,0.158133883904576,0.168366762742674
"2759",610464.094462703,136885.663158034,2948.99560546875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.558947814666592,0.136726974144139,0.159722774144811,0.172956319602625
"2760",612481.053960068,136885.663158034,2667.71826171875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.558212735689804,0.142562847353081,0.161212695175643,0.177304319606988
"2761",614498.013457434,136885.663158034,1432.14575195312,25,1,1,1,1,1,1,1,1,0,0,0,0,0.557801547963051,0.148155467563936,0.16249320137895,0.181096761591071
"2762",616514.972954799,136885.663158034,1971.14465332031,1,1,1,1,1,1,1,1,1,0,0,0,0,0.557666279867103,0.153144714905754,0.163472317262965,0.184045404616899
"2763",618531.932452165,136885.663158034,2761.76318359375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.557766906219792,0.157239282974289,0.164080711513507,0.185905616759939
"2764",620548.89194953,136885.663158034,2642.27490234375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.558071798849865,0.160231588778822,0.164274919867387,0.186493747049831
"2765",622565.851446896,136885.663158034,2347.90625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.558558018134324,0.162009720404907,0.164039207045678,0.185701703413476
"2766",624582.810944262,136885.663158034,1338.08715820312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.559211426031044,0.162565153791299,0.163385824365315,0.183506633287649
"2767",626599.770441627,136885.663158034,2340.22509765625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.560026612883596,0.161995449026817,0.162353623679455,0.179974201220978
"2768",628616.729938993,136885.663158034,2928.806640625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.561006643375559,0.160501734205013,0.16100519485495,0.175254857118509
"2769",630633.689436358,136885.663158034,2824.39233398438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.562162639991859,0.158381417545904,0.159422868191205,0.16957353833405
"2770",632650.648933724,136885.663158034,3011.62353515625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.563513233836322,0.156017146199892,0.157704038006532,0.163214255351201
"2771",634667.60843109,136885.663158034,2448.99072265625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.565083921565805,0.153863469380965,0.155956305250812,0.156501779275456
"2772",636684.567928455,136885.663158034,2843.90063476562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.566906372833976,0.152432899926309,0.154292906587562,0.149783030290516
"2773",638701.527425821,136885.663158034,2692.83740234375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.569017734733929,0.152283067541451,0.152828809071472,0.143410698414274
"2774",640718.486923186,136885.663158034,2241.38452148438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.571459978446702,0.154006419843882,0.151677725741883,0.137731159128892
"2775",642735.446420552,136885.663158034,1948.79174804688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.574279329134642,0.158223488367132,0.150950172897406,0.13307801903778
"2776",644752.405917917,136885.663158034,2129.2587890625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.577525813769922,0.165580153598653,0.150752566148217,0.129771829879097
"2777",646769.365415283,136885.663158034,1908.81030273438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.581252953845314,0.176748680575948,0.151187254461181,0.128125817893569
"2778",648786.324912649,136885.663158034,1468.1396484375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.585517621519339,0.192431609972566,0.152353326173267,0.128456999942082
"2779",650803.284410014,136885.663158034,1146.75170898438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.590380069305258,0.213366915017247,0.154347987944496,0.131101820246311
"2780",652820.24390738,136885.663158034,1137.20922851562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.595904135327615,0.240332187138466,0.157268311318849,0.13643538061411
"2781",654837.203404745,136885.663158034,1271.41186523438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.602157618624448,0.274144988826618,0.161213153888428,0.144893325937137
"2782",656854.162902111,136885.663158034,2230.25244140625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.609212811939155,0.315655884593423,0.166285084709285,0.156995311746498
"2783",658871.122399476,136885.663158034,2179.73950195312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.617147172717215,0.365729994888669,0.172592169664018,0.173368504676777
"2784",660888.081896842,136885.663158034,2176.28100585938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.626044106267076,0.425212299660075,0.180249497141468,0.194768479765883
"2785",662905.041394208,136885.663158034,2032.39306640625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.635993827864088,0.49487191014273,0.189380345224629,0.222092868405505
"2786",664922.000891573,136885.663158034,2125.85815429688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.647094262579856,0.575322412534321,0.200116907998986,0.256379997373138
"2787",666938.960388939,136885.663158034,2719.65966796875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.659451932500951,0.666920291851293,0.212600511430524,0.298781187795029
"2788",668955.919886304,136885.663158034,2580.37109375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.673182770628814,0.769650539968085,0.22698126005805,0.350494274409018
"2789",670972.87938367,136885.663158034,2177.01293945312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.688412789251687,0.877574233959907,0.243417066193282,0.412652510067582
