"","Easting","Northing","Height","Population","i1_SVM","i6_SVM","i11_SVM","iv14_SVM","i1_MRF","i6_MRF","i11_MRF","iv14_MRF","i1_Change","i6_Change","i11_Change","iv14_Change","i1_Energy","i6_Energy","i11_Energy","iv14_Energy"
"805",632503.718109413,96015.9190371458,3331.72216796875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00425951085347125,0.00123834406647063,0.00228570836400534,0.00124954878670231
"806",634013.098395521,96015.9190371458,3438.92114257812,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00432931137649092,0.00129921947556141,0.00238373983220685,0.00129213435928701
"807",635522.478681629,96015.9190371458,4062.37548828125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00441319127865064,0.00138269282325722,0.00250677323320079,0.0013500499987633
"808",637031.858967737,96015.9190371458,3205.91625976562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00451141723453339,0.00148994951565834,0.00265581724005513,0.0014242732182953
"809",638541.239253845,96015.9190371458,2886.32250976562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00462428200018879,0.00162248341876123,0.002832052758975,0.00151604053192768
"810",640050.619539953,96015.9190371458,2636.77319335938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00475209770584144,0.0017821113196295,0.00303681745582396,0.00162685666701375
"811",641559.999826061,96015.9190371458,2633.12109375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00489518806543609,0.00197098915484378,0.00327158609688373,0.00175850279246805
"812",643069.380112169,96015.9190371458,3066.404296875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00505387952339338,0.00219162972802323,0.00353794614422184,0.00191304221849636
"813",644578.760398277,96015.9190371458,2887.74584960938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00522849139647203,0.00244692139679776,0.00383756811226848,0.00209282193841774
"944",612881.774390008,97516.906491743,3596.58276367188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0044224934266778,0.0021314551307332,0.00297046329520423,0.00190947518784156
"945",614391.154676116,97516.906491743,3302.27905273438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00431929117487484,0.00189769049185582,0.00275403933983704,0.00174254345747884
"946",615900.534962224,97516.906491743,3455.09057617188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00422978494391095,0.00169414074586379,0.00256583218644995,0.00159853962049199
"947",617409.915248332,97516.906491743,3099.08325195312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00415374605561929,0.00151851213860864,0.00240447076083857,0.00147541236980779
"948",618919.29553444,97516.906491743,3414.0478515625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0040909713417761,0.00136879550907019,0.00226871300590278,0.00137134376914987
"949",620428.675820548,97516.906491743,2777.5751953125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00404128834237492,0.00124325843431888,0.00215746501486829,0.00128475320872824
"950",621938.056106656,97516.906491743,2313.75048828125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00400455964303263,0.00114043796953802,0.00206979607721608,0.00121429679883869
"951",623447.436392764,97516.906491743,2237.56884765625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00398068636790747,0.00105913427522181,0.00200495020409935,0.0011588638713447
